"","ID","Description","Calories","Protein","TotalFat","Carbohydrate","Sodium","Cholesterol","Calcium","Iron","Potassium","Sugar","VitaminC","VitaminD","VitaminE","HighSodium","HighCalories","HighProtein","HighSugar","HighTotalFat"
"167",1192,"KRAFT VELVEETA LT RED FAT PAST PROCESS CHS PRODUCT",222,19.6,10.6,11.8,232,42,574,0.14,440,8.5,0.1,0.577190904784462,1.45826641912277,0,1,1,1,1
"168",1193,"KRAFT BREAKSTONE'S RED FAT SOUR CRM",152,4.5,12,6.5,848,50,161,0.06,281,6.4,1.1,0.577190904784462,1.45826641912277,1,0,0,0,1
"169",1194,"KRAFT BREAKSTONE'S FREE FAT FREE SOUR CRM",91,4.7,1.3,15.1,977,9,141,0.05,290,7.2,1.2,0.577190904784462,1.45826641912277,1,0,0,0,0
"170",1195,"KRAFT BREYERS LOWFAT STRAWBERRY YOGURT (1% MILKFAT)",96,3.8,0.8,18.2,777,9,125,0.1,231,17.4,0,0.577190904784462,1.45826641912277,1,0,0,1,0
"171",1196,"KRAFT BREYERS LT N' LVLY LOWFAT STR'BERY YOGURT (1% MILKFAT)",108,3.2,0.8,21.9,700,9,91,0.11,185,19.6,0,0.577190904784462,1.45826641912277,1,0,0,1,0
"172",1197,"KRAFT BREYERS SMOTH&CRMY LOWFAT STR'BERY YOGURT (1% MILKFAT)",102,3.8,0.9,19.9,807,9,108,0.13,214,17.2,0,0.577190904784462,1.45826641912277,1,0,0,1,0
"173",1198,"KRAFT BREYERS LT NONFAT STR'BERY YOGURT (W/ASPRT&FRUCT SW'T)",55,3.4,0.2,9.9,700,5,95,0.11,179,7.7,0.6,0.577190904784462,1.45826641912277,1,0,0,0,0
"174",1199,"CREAM,HALF & HALF,FAT FREE",59,2.6,1.4,9,267,5,96,0,276,5,0.7,0,0.04,0,0,0,0,0
"175",1200,"REDDI WIP FAT FREE WHIPPED TOPPING",149,3,5,25,977,16,108,0.03,137,16,0,0,0.09,1,0,0,1,0
"176",1202,"MILK,CHOC,FLUID,COMM,RED FAT,W/ ADDED CA",78,2.99,1.9,12.13,919,8,194,0.24,154,9.55,0,0.577190904784462,0.04,1,0,0,1,0
"177",1203,"YOGURT,FRUIT,LOFAT,W/LO CAL SWEETENER",105,4.86,1.41,18.6,838,6,152,0.07,233,2.9,0.7,0,0.06,1,0,0,0,0
"178",1204,"CHEESE,PARMESAN,DRY GRATED,RED FAT",265,20,20,1.37,221,88,1109,0.9,156,0,0,0.4,0.17,0,1,1,0,1
"179",1205,"CREAM SUB,FLAV,LIQ",251,0.69,13.5,35.07,1048,0,6,0.59,871,33.04,0,0,1.58,1,1,0,1,1
"180",1206,"CREAM SUB,FLAV,PDR",498,0.68,21.47,75.42,368,0,5,0.63,852,58.01,0,0,0.41,0,1,0,1,1
"181",1208,"CHEESE,PROVOLONE,RED FAT",274,24.7,17.6,3.5,1112,55,756,0.52,170,0.55,0,0.3,0.15,1,1,1,0,1
"182",1209,"CHEESE,MEXICAN,BLEND,RED FAT",282,24.69,19.4,3.41,1025,62,1146,0.13,863,0.56,0,0.4,0.17,1,1,1,0,1
"183",1210,"EGG MIX,USDA CMDTY",555,35.6,34.5,23.97,835,975,171,3.23,471,2.46,9.31451056813071,7.4,2.04,1,1,1,0,1
"184",1211,"MILK,WHL,3.25% MILKFAT,WO/ ADDED VIT A & VITAMIN D",61,3.15,3.27,4.78,678,10,113,0.03,164,5.05,0,0.1,0.07,1,0,0,0,0
"185",1212,"MILK,DRY,WHL,WO/ ADDED VITAMIN D",496,26.32,26.71,38.42,604,97,912,0.47,60,38.42,8.6,0.5,0.58,0,1,1,1,1
"186",1214,"MILK,CND,EVAP,WO/ ADDED VIT A & VITAMIN D",135,6.81,7.56,10.04,273,29,261,0.19,394,10.04,1.9,0.1,0.16,0,0,0,1,0
"187",1215,"CHEESE PRODUCT,PAST PROCESS,AMERICAN,RED FAT,FORT W/ VIT D",240,17.6,14.1,10.6,233,53,529,0.2,424,8.02,0,5.3,0.27,0,1,1,0,1
"188",1216,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",99,3.98,1.15,18.64,787,5,138,0.06,214,18.64,0.6,1.3,0.02,1,0,0,1,0
"189",1217,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",102,4.37,1.08,19.05,838,4,152,0.07,234,19.05,0.7,1.3,0.02,1,0,0,1,0
"190",1218,"YOGURT,FRUIT VAR,NONFAT,FORT W/ VITAMIN D",95,4.4,0.2,19,838,2,152,0.07,233,19,0.7,1.3,0.06,1,0,0,1,0
"191",1219,"YOGURT,FRUIT,LOWFAT,W/ LO CAL SWTNR,FORT W/ VITAMIN D",105,4.86,1.41,18.6,838,6,152,0.07,233,2.9,0.7,1.3,0.06,1,0,0,0,0
"192",1220,"YOGURT,VANILLA,LOFAT,11 GRAMS PROT PER 8 OZ,FORT W/ VIT D",85,4.93,1.25,13.8,919,5,171,0.07,290,13.8,0.8,1.2,0.02,1,0,0,1,0
"193",1221,"YOGURT,VAN/LEM FLAV,NONFAT MILK,W/ LO-CAL SWTNR,FORT W/VIT D",43,3.86,0.18,7.5,848,2,143,0.12,214,7.5,1.1,1.2,0,1,0,0,0,0
"194",1222,"YOGURT,CHOC,NONFAT MILK,FORT W/ VITAMIN D",112,3.53,0,23.53,305,1,88,0.42,433,14.97,0,1.2,0,0,0,0,1,0
"195",1223,"PROTEIN SUPP,MILK BSD,MUSCLE MILK,PDR",411,45.71,17.14,18.5,559,21,500,8.57,31,5.71,30,5,7.07,0,1,1,0,1
"196",1224,"PROTEIN SUPP,MILK BSD,MUSCLE MILK LT,PDR",396,50,12,22,459,10,1200,12,837,4,42,7,9.45,0,1,1,0,1
"197",1225,"DULCE DE LECHE",315,6.84,7.35,55.35,298,29,251,0.17,446,49.74,2.6,0.2,0.2,0,1,0,1,0
"198",1226,"EGG SUB,LIQ OR FRZ,FAT FREE",48,10,0,2,370,0,73,1.98,284,2,0.5,1.6,1.59,0,0,0,0,0
"199",1227,"CHEESE,DRY WHITE,QUESO SECO",325,24.51,24.35,2.04,255,78,661,0.18,146,0.55,9.31451056813071,1.8,0.49,0,1,1,0,1
"200",1228,"CHEESE,FRSH,QUESO FRESCO",299,18.09,23.82,2.98,1006,69,566,0.2,160,2.32,0,2.7,0.37,1,1,1,0,1
"201",1229,"CHEESE,WHITE,QUESO BLANCO",310,20.38,24.31,2.53,963,70,690,0.18,157,1.76,9.31451056813071,0.7,0.47,1,1,1,0,1
"202",1230,"MILK,BTTRMLK,FLUID,WHL",62,3.21,3.31,4.88,272,11,115,0.03,167,4.88,0,1.3,0.07,0,0,0,0,0
"203",1231,"YOGURT,VANILLA FLAVOR,LOWFAT MILK,SWTND W/ LO CAL SWTNR",86,4.93,1.25,13.8,919,5,171,0.07,290,5.43,0.8,0,0.02,1,0,0,0,0
"204",1235,"YOGURT,FRZ,FLAVORS NOT CHOC,NONFAT MILK,W/ LOW-CALORIE SWTNR",104,4.4,0.8,19.7,1054,4,159,0.04,433,12.61,0.7,0,0.08,1,0,0,1,0
"205",1236,"ICE CRM,SOFT SERVE,CHOC",222,4.1,13,22.2,870,91,131,0.21,214,21.16,0.8,0.7,0.61,1,1,0,1,1
"206",1237,"ICE CRM,BAR OR STK,CHOC COVERED",331,4.1,24.1,24.5,937,28,119,0.29,396,18.3,0,0.2,0.42,1,1,0,1,1
"207",1238,"ICE CRM SNDWCH",237,4.29,8.57,37.14,298,21,86,0.26,145,18.57,0,0,0.4,0,1,0,1,0
"208",1239,"ICE CRM COOKIE SNDWCH",240,3.7,7.4,39.6,332,6,73,1.1,750,21.3,0,0,0.4,0,1,0,1,0
"209",1240,"ICE CRM CONE,CHOC COVERED,W/ NUTS,FLAVORS OTHER THAN CHOC",354,5.21,21.88,34.38,1158,21,63,0,294,25,0,0.1,0.18,1,1,0,1,1
"210",1241,"ICE CRM SNDWCH,MADE W/ LT ICE CRM,VANILLA",186,4.29,3.04,39.64,314,7,30,0.09,515,17.86,0,0,0.14,0,0,0,1,0
"211",1242,"ICE CRM SNDWCH,VANILLA,LT,NO SUGAR ADDED",200,5.71,2.86,42.86,334,21,86,0,515,6.58,0,0,0.14,0,0,0,0,0
"212",1243,"FAT FREE ICE CRM,NO SUGAR ADDED,FLAVORS OTHER THAN CHOC",129,4.41,0,27.94,279,0,147,0,235,8.82,0,0,0,0,0,0,1,0
"213",1244,"MILK DSSRT BAR,FRZ,MADE FROM LOWFAT MILK",147,4.41,1.47,33.09,1149,7,184,0.53,408,22.06,0.9,0.1,0.2,1,0,0,1,0
"214",1250,"NUTRITIONAL SUPP FOR PEOPLE W/ DIABETES,LIQ",88,4.4,3.08,11.88,1149,2,110,1.98,213,2.64,26.4,1.1,1.46,1,0,0,0,0
"215",1251,"CHEESE,MEXICAN BLEND",358,23.54,28.51,1.75,951,95,659,0.59,839,1.23,0,0.5,0.25,1,1,1,0,1
"216",1252,"CHEESE PRODUCT,PAST PROCESS,AMERICAN,VITAMIN D FORT",310,18.18,22.63,8.52,150,79,1433,0.96,350,6.57,0,7,0.77,0,1,1,0,1
"217",1253,"CHEESE,PAST PROCESS,AMERICAN,WO/ ADDED VITAMIN D",371,18.13,31.79,3.7,242,100,1045,0.63,164,2.26,0,0.6,0.8,0,1,1,0,1
"218",1254,"CHEESE FD,PAST PROCESS,AMERICAN,WO/ ADDED VITAMIN D",330,16.86,25.63,8.56,156,98,682,0.26,330,5.59,0,0.5,0.63,0,1,1,0,1
"219",1255,"EGG,WHL,RAW,FRZ,SALTED",138,10.97,10.07,0.83,521,387,55,1.71,159,0.07,0,1.5,0.8,0,0,0,0,0
"220",2001,"ALLSPICE,GROUND",263,6.09,8.69,72.12,1020,0,661,7.06,15,8.20492025989368,39.2,0,1.45826641912277,1,1,0,0,0
"221",2002,"ANISE SEED",337,17.6,15.9,50.02,329,0,646,36.96,80,8.20492025989368,21,0,1.45826641912277,0,1,1,0,1
"222",2003,"SPICES,BASIL,DRIED",233,22.98,4.07,47.75,1013,0,2240,89.8,265,1.71,0.8,0,10.7,1,1,1,0,0
"223",2004,"SPICES,BAY LEAF",313,7.61,8.36,74.97,434,0,834,43,636,8.20492025989368,46.5,0,1.45826641912277,0,1,0,0,0
"224",2005,"CARAWAY SEED",333,19.77,14.59,49.9,339,0,689,16.23,65,0.64,21,0,2.5,0,1,1,0,1
"225",2006,"SPICES,CARDAMOM",311,10.76,6.7,68.47,350,0,383,13.97,29,8.20492025989368,21,0,1.45826641912277,0,1,0,0,0
"226",2007,"CELERY SEED",392,18.07,25.27,41.35,330,0,1767,44.9,76,0.67,17.1,0,1.07,0,1,1,0,1
"227",2008,"CHERVIL,DRIED",237,23.2,3.9,49.1,1072,0,1346,31.95,503,8.20492025989368,50,0,1.45826641912277,1,1,1,0,0
"228",2009,"CHILI POWDER",282,13.46,14.28,49.7,239,0,330,17.3,125,7.19,0.7,0,38.14,0,1,1,0,1
"229",2010,"CINNAMON,GROUND",247,3.99,1.24,80.59,265,0,1002,8.32,538,2.17,3.8,0,2.32,0,1,0,0,0
"230",2011,"CLOVES,GROUND",274,5.97,13,65.53,491,0,632,11.83,10,2.38,0.2,0,8.82,0,1,0,0,1
"231",2012,"CORIANDER LEAF,DRIED",279,21.93,4.78,52.1,415,0,1246,42.46,502,7.27,566.7,0,1.03,0,1,1,0,0
"232",2013,"CORIANDER SEED",298,12.37,17.77,54.99,581,0,709,16.32,51,8.20492025989368,21,0,1.45826641912277,0,1,1,0,1
"233",2014,"CUMIN SEED",375,17.81,22.27,44.24,338,0,931,66.36,112,2.25,7.7,0,3.33,0,1,1,0,1
"234",2015,"CURRY POWDER",325,12.66,13.81,58.15,777,0,478,29.59,94,2.76,11.4,0,21.99,1,1,1,0,1
"235",2016,"DILL SEED",305,15.98,14.54,55.17,403,0,1516,16.33,40,8.20492025989368,21,0,1.45826641912277,0,1,1,0,1
"236",2017,"DILL WEED,DRIED",253,19.96,4.36,55.82,411,0,1784,48.78,383,8.20492025989368,50,0,1.45826641912277,0,1,1,0,0
"237",2018,"FENNEL SEED",345,15.8,14.87,52.29,1115,0,1196,18.54,105,8.20492025989368,21,0,1.45826641912277,1,1,1,0,1
"238",2019,"FENUGREEK SEED",323,23,6.41,58.35,928,0,176,33.53,806,8.20492025989368,3,0,1.45826641912277,1,1,1,0,0
"239",2020,"GARLIC POWDER",331,16.55,0.73,72.73,861,0,79,5.65,42,2.43,1.2,0,0.67,1,1,1,0,0
"240",2021,"GINGER,GROUND",335,8.98,4.24,71.62,482,0,114,19.8,58,3.39,0.7,0,0,0,1,0,0,0
"241",2022,"MACE,GROUND",475,6.71,32.38,50.5,1048,0,252,13.9,571,8.20492025989368,21,0,1.45826641912277,1,1,0,0,1
"242",2023,"MARJORAM,DRIED",271,12.66,7.04,60.56,1020,0,1990,82.71,89,4.09,51.4,0,1.69,1,1,1,0,0
"243",2024,"SPICES,MUSTARD SD,GROUND",508,26.08,36.24,28.09,299,0,266,9.21,786,6.79,7.1,0,5.07,0,1,1,0,1
"244",2025,"NUTMEG,GROUND",525,5.84,36.31,49.29,329,0,184,3.04,446,28.49,3,0,0,0,1,0,1,1
"245",2026,"ONION POWDER",341,10.41,1.04,79.12,985,0,384,3.9,879,6.63,23.4,0,0.27,1,1,0,0,0
"246",2027,"SPICES,OREGANO,DRIED",265,9,4.28,68.92,458,0,1597,36.8,48,4.09,2.3,0,18.26,0,1,0,0,0
"247",2028,"PAPRIKA",282,14.14,12.89,53.99,937,0,229,21.14,251,10.34,0.9,0,29.83,1,1,1,1,1
"248",2029,"PARSLEY,DRIED",292,26.63,5.48,50.64,703,0,1140,22.04,266,7.27,125,0,8.96,1,1,1,0,0
"249",2030,"PEPPER,BLACK",251,10.39,3.26,63.95,403,0,443,9.71,59,0.64,0,0,1.04,0,1,0,0,0
"250",2031,"PEPPER,RED OR CAYENNE",318,12.01,17.27,56.63,527,0,148,7.8,241,10.34,76.4,0,29.83,0,1,1,1,1
"251",2032,"PEPPER,WHITE",296,10.4,2.12,68.61,750,0,265,14.31,784,8.20492025989368,21,0,1.45826641912277,1,1,0,0,0
"252",2033,"POPPY SEED",525,17.99,41.56,28.13,469,0,1438,9.76,776,2.99,1,0,1.77,0,1,1,0,1
"253",2034,"POULTRY SEASONING",307,9.59,7.53,65.59,482,0,996,35.3,754,3.08,12,0,1.32,0,1,0,0,0
"254",2035,"PUMPKIN PIE SPICE",342,5.76,12.6,69.28,777,0,682,19.71,741,7.76,23.4,0,1.93,1,1,0,0,1
"255",2036,"ROSEMARY,DRIED",331,4.88,15.22,64.06,758,0,1280,29.25,869,8.20492025989368,61.2,0,1.45826641912277,1,1,0,0,1
"256",2037,"SAFFRON",310,11.43,5.85,65.37,316,0,111,11.1,108,8.20492025989368,80.8,0,1.45826641912277,0,1,0,0,0
"257",2038,"SAGE,GROUND",315,10.63,12.75,60.73,277,0,1652,28.12,20,1.71,32.4,0,7.48,0,1,0,0,1
"258",2039,"SAVORY,GROUND",272,6.73,5.91,68.73,446,0,2132,37.88,17,8.20492025989368,50,0,1.45826641912277,0,1,0,0,0
"259",2041,"SPICES,TARRAGON,DRIED",295,22.77,7.24,50.22,881,0,1139,32.3,380,8.20492025989368,50,0,1.45826641912277,1,1,1,0,0
"260",2042,"SPICES,THYME,DRIED",276,9.11,7.43,63.94,807,0,1890,123.6,825,1.71,50,0,7.48,1,1,0,0,0
"261",2043,"TURMERIC,GROUND",354,7.83,9.88,64.93,613,0,183,41.42,261,3.21,25.9,0,3.1,0,1,0,0,0
"262",2044,"BASIL,FRESH",23,3.15,0.64,2.65,636,0,177,3.17,374,0.3,18,0,0.8,0,0,0,0,0
"263",2045,"DILL WEED,FRSH",43,3.46,1.12,7.02,870,0,208,6.59,786,8.20492025989368,85,0,1.45826641912277,1,0,0,0,0
"264",2046,"MUSTARD,PREPARED,YELLOW",67,4.37,4.01,5.33,83,0,58,1.51,170,0.86,1.5,0,0.36,0,0,0,0,0
"265",2047,"SALT,TABLE",0,0,0,0,614,0,24,0.33,816,0,0,0,0,0,0,0,0,0
"266",2048,"VINEGAR,CIDER",21,0,0,0.93,750,0,7,0.2,784,0.4,0,0,0,1,0,0,0,0
"267",2049,"THYME,FRSH",101,5.56,1.68,24.45,1134,0,405,17.45,704,8.20492025989368,160.1,0,1.45826641912277,1,0,0,0,0
"268",2050,"VANILLA EXTRACT",288,0.06,0.06,12.65,1134,0,11,0.12,181,12.65,0,0,0,1,1,0,1,0
"269",2051,"VANILLA EXTRACT,IMITN,ALCOHOL",237,0.05,0,2.41,636,0,0,0.13,876,8.20492025989368,0,0,1.45826641912277,0,1,0,0,0
"270",2052,"VANILLA EXTRACT,IMITN,NO ALCOHOL",56,0.03,0,14.4,516,0,3,0.05,2,14.4,0,0,0,0,0,0,1,0
"271",2053,"VINEGAR,DISTILLED",18,0,0,0.04,371,0,6,0.03,239,0.04,0,0,0,0,0,0,0,0
"272",2054,"CAPERS,CANNED",23,2.36,0.86,4.89,402,0,40,1.67,504,0.41,4.3,0,0.88,0,0,0,0,0
"273",2055,"HORSERADISH,PREPARED",48,1.18,0.69,11.29,543,0,56,0.42,320,7.99,24.9,0,0.01,0,0,0,0,0
"274",2063,"ROSEMARY,FRESH",131,3.31,5.86,20.7,469,0,317,6.65,743,8.20492025989368,21.8,0,1.45826641912277,0,0,0,0,0
"275",2064,"PEPPERMINT,FRESH",70,3.75,0.94,14.89,538,0,243,5.08,674,8.20492025989368,31.8,0,1.45826641912277,0,0,0,0,0
"276",2065,"SPEARMINT,FRESH",44,3.29,0.73,8.41,527,0,199,11.87,566,8.20492025989368,13.3,0,1.45826641912277,0,0,0,0,0
"277",2066,"SPEARMINT,DRIED",285,19.93,6.03,52.04,575,0,1488,87.47,123,8.20492025989368,0,0,1.45826641912277,0,1,1,0,0
"281",3019,"GERBER GRADUATES FRUIT STRIPS REAL FRUIT BARS",330,0.82,2.24,76.61,308,0,18,1.05,404,68.65,179.9,0,0.96,0,1,0,1,0
"282",3217,"ZWIEBACK",426,10.1,9.7,74.2,431,8,20,0.6,396,12.5,5.3,0,2.44,0,1,0,1,0
"283",3819,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PDR,NOT RECON",483,16.5,22,54.8,472,4,440,8.8,688,54,38,9.3,9.8,0,1,1,1,1
"284",3820,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PREP FROM PDR",88,3.33,4.48,8.57,777,1,88,1.75,148,7.4,7.6,1.6,2,1,0,0,0,0
"285",3849,"In for, M JOHN, ENF, ENFAC LIP, with ir, po, wi ARA and DH",514,12.5,27,56,343,16,590,8.9,670,51,79,9.8,9,0,1,1,1,1
"286",3860,"CHILD FORMULA,ABBOTT NUTR,PEDIASURE,RTF (FORMERLY ROSS)",99,2.86,4.77,11.15,592,2,93,1.34,156,10.5,9.5,1.2,1.46,0,0,0,1,0
"287",3870,"CHI FORMU,ABBT NUTR,PEDIASU,RTF,W/ IRON & FIB (FORMER ROSS)",99,2.8,4.7,11.28,592,2,92,1.32,155,7.6,9.6,1.2,1.46,0,0,0,0,0
"288",3968,"TODDLER FORMULA, MEAD JOHNSON, ENFAGROW PREMIUM, RTF",64,1.78,3.63,7.18,458,1,133,1.37,849,7.18,8.2,1,0.87,0,0,0,0,0
"289",4001,"FAT,BEEF TALLOW",902,0,100,0,2,109,0,0,2,0,0,0.7,2.7,0,1,0,0,1
"290",4002,"LARD",902,0,100,0,2,95,0,0,2,0,0,2.5,0.6,0,1,0,0,1
"291",4011,"SALAD DRSNG,KRAFT MAYO LT MAYO",334,0.6,32.9,8.5,894,35,6,0.2,628,4.2,0.3,0.577190904784462,1.45826641912277,1,1,0,0,1
"292",4013,"SALAD DRSNG,KRAFT MAYO FAT FREE MAYO DRSNG",70,0.2,2.7,12.4,1005,10,6,0.1,609,6.8,0,0.577190904784462,1.45826641912277,1,0,0,0,0
"293",4014,"SALAD DRSNG,KRAFT MIRACLE WHIP FREE NONFAT DRSNG",84,0.2,2.7,15.5,1036,9,6,0.12,597,10.3,0,0.577190904784462,1.45826641912277,1,0,0,1,0
"294",4015,"SALAD DRSNG,RUSSIAN DRSNG",355,0.69,26.18,31.9,81,0,13,0.6,210,17.68,6,0,3.32,0,1,0,1,1
"295",4016,"SALAD DRSNG,SESAME SD DRSNG,REG",443,3.1,45.2,8.6,4,0,19,0.6,191,8.32,0,0,5,0,1,0,1,1
"296",4017,"SALAD DRSNG,1000 ISLAND,COMM,REG",370,1.09,35.06,14.64,1101,26,17,1.18,136,15.18,0,0.1,4,1,1,0,1,1
"297",4018,"SALAD DRSNG,MAYO TYPE,REG,W/SALT",390,0.9,33.4,23.9,971,26,14,0.2,851,6.4,0,0.1,2.06,1,1,0,0,1
"298",4020,"SALAD DRSNG,FRENCH DRSNG,RED FAT",222,0.58,11.52,31.22,1080,0,11,0.73,136,16.86,4.8,0,1,1,1,0,1,1
"299",4021,"SALAD DRSNG,ITALIAN DRSNG,RED FAT",75,0.47,6.38,4.57,48,6,9,0.65,839,4.55,0,0,0.2,0,0,0,0,0
"300",4022,"SALAD DRSNG,RUSSIAN DRSNG,LO CAL",141,0.5,4,27.6,1106,6,19,0.6,191,21.87,6,0,0.4,1,0,0,1,0
"301",4023,"SALAD DRSNG,1000 ISLAND DRSNG,RED FAT",195,0.83,11.32,24.06,1170,11,27,0.9,272,17.31,1.5,0,1,1,0,0,1,1
"302",4025,"SALAD DRSNG,MAYO,SOYBN OIL,W/SALT",718,0.9,79.39,3.16,826,38,7,0.22,150,1.08,0,0.2,5.22,1,1,0,0,1
"303",4026,"SALAD DRSNG,MAYO,SOYBN&SAFFLOWER OIL,W/SALT",717,1.1,79.4,2.7,826,59,18,0.5,434,0.48,0,0.577190904784462,22,1,1,0,0,1
"304",4027,"SALAD DRSNG,MAYO,IMITN,SOYBN",232,0.3,19.2,16,748,24,0,0,127,6,0,0,2,1,1,0,0,1
"305",4028,"SALAD DRSNG,MAYO,IMITN,MILK CRM",97,2.1,5.1,11.1,762,43,72,0.5,874,8.20492025989368,0.3,0.577190904784462,0.4,1,0,0,0,0
"306",4029,"SALAD DRSNG,MAYO,IMITN,SOYBN WO/CHOL",482,0.1,47.7,15.8,585,0,0,0.01,127,6,0,0,5,0,1,0,0,1
"307",4030,"SANDWICH SPRD,W/CHOPD PICKLE,REG,UNSPEC OILS",389,0.9,34,22.4,4,76,14,0.2,445,15.18,0,0.1,4,0,1,0,1,1
"308",4031,"SHORTENING,HOUSEHOLD,PARTIALLY HYDROG SOYBN -COTTONSEED",884,0,100,0,2,0,0,0,2,0,0,0,6.13,0,1,0,0,1
"309",4034,"OIL,SOYBN,SALAD OR COOKING,(PARTIALLY HYDROGENATED)",884,0,100,0,2,0,0,0,2,0,0,0,8.1,0,1,0,0,1
"310",4037,"OIL,RICE BRAN",884,0,100,0,2,0,0,0.07,2,0,0,0.577190904784462,32.3,0,1,0,0,1
"311",4038,"OIL,WHEAT GERM",884,0,100,0,2,0,0,0,2,0,0,0,149.4,0,1,0,0,1
"312",4042,"OIL,PNUT,SALAD OR COOKING",884,0,100,0,2,0,0,0.03,2,0,0,0,15.69,0,1,0,0,1
"313",4044,"OIL,SOYBN,SALAD OR COOKING",884,0,100,0,2,0,0,0.05,2,0,0,0,8.18,0,1,0,0,1
"314",4047,"OIL,COCNT",862,0,100,0,2,0,0,0.04,2,0,0,0,0.09,0,1,0,0,1
"315",4053,"OIL,OLIVE,SALAD OR COOKING",884,0,100,0,371,0,1,0.56,3,0,0,0,14.35,0,1,0,0,1
"316",4055,"OIL,PALM",884,0,100,0,2,0,0,0.01,2,0,0,0.577190904784462,15.94,0,1,0,0,1
"317",4058,"OIL,SESAME,SALAD OR COOKING",884,0,100,0,2,0,0,0,2,0,0,0,1.4,0,1,0,0,1
"318",4060,"OIL,SUNFLOWER,LINOLEIC (LESS THAN 60%)",884,0,100,0,2,0,0,0.03,2,0,0,0.577190904784462,41.08,0,1,0,0,1
"319",4073,"MARGARINE,REG,HARD,SOYBN (HYDR)",719,0.9,80.5,0.9,1161,0,30,0,526,0,0.2,0.577190904784462,3.1,1,1,0,0,1
"320",4114,"SALAD DRSNG,ITALIAN DRSNG,COMM,REG",291,0.38,28.37,10.43,15,0,7,0.63,586,8.32,0,0,5,0,1,0,1,1
"321",4120,"SALAD DRSNG,FRENCH DRSNG,COMM,REG",457,0.77,44.81,15.58,1078,0,24,0.8,745,15.95,3.6,0,5,1,1,0,1,1
"322",4128,"VEG OIL SPRD,UNSPEC OILS,APPROX 37% FAT,W/ SALT",339,0.51,37.77,0.66,847,0,6,0.02,434,0,0.1,0,13.45,1,1,0,0,1
"323",4133,"SALAD DRSNG,FRENCH,HOME RECIPE",631,0.1,70.2,3.4,917,0,6,0.2,313,8.20492025989368,0.6,0.577190904784462,8,1,1,0,0,1
"324",4134,"SALAD DRSNG,HOME RECIPE,CKD",157,4.2,9.5,14.9,990,57,84,0.5,152,9.07,0.6,0.9,0.8,1,0,0,1,0
"325",4135,"SALAD DRSNG,HOME RECIPE,VINEGAR&OIL",449,0,50.1,2.5,3,0,0,0,816,2.5,0,0,4.61,0,1,0,0,1
"326",4141,"SALAD DRSNG,FRENCH DRSNG,COMM,REG,WO/ SALT",459,0.77,44.81,15.58,2,0,24,0.8,745,15.95,0,0.577190904784462,4.12,0,1,0,1,1
"327",4142,"SALAD DRSNG,FRENCH DRSNG,RED FAT,WO/ SALT",233,0.58,13.46,29.28,527,0,11,0.87,136,28.45,0,0.577190904784462,2.86,0,1,0,1,1
"328",4143,"SALAD DRSNG,ITALIAN DRSNG,COMM,REG,WO/ SALT",292,0.38,28.37,10.43,527,67,7,0.63,586,8.32,0,0.577190904784462,2.61,0,1,0,1,1
"329",4144,"SALAD DRSNG,ITALIAN DRSNG,RED FAT,WO/ SALT",76,0.47,6.38,4.57,527,6,9,0.65,839,4.55,0,0.577190904784462,0.59,0,0,0,0,0
"330",4145,"SALAD DRSNG,MAYO,SOYBN OIL,WO/SALT",717,1.1,79.4,2.7,527,59,18,0.5,434,8.20492025989368,0,0.577190904784462,1.45826641912277,0,1,0,0,1
"331",4146,"SALAD DRSNG,FRENCH,CTTNSD,OIL,HOME RECIPE",631,0.1,70.2,3.4,917,0,6,0.2,313,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,0,0,1
"332",4367,"SALAD DRSNG,FRENCH DRSNG,FAT-FREE",132,0.2,0.27,32.14,1093,0,5,0.58,836,16.45,0,0,0.02,1,0,0,1,0
"333",4501,"OIL,COCOA BUTTER",884,0,100,0,2,0,0,0,2,0,0,0.577190904784462,1.8,0,1,0,0,1
"334",4502,"OIL,CTTNSD,SALAD OR COOKING",884,0,100,0,2,0,0,0,2,0,0,0,35.3,0,1,0,0,1
"335",4506,"OIL,SUNFLOWER,LINOLEIC,(APPROX. 65%)",884,0,100,0,2,0,0,0,2,0,0,0,41.08,0,1,0,0,1
"336",4510,"OIL,SAFFLOWER,SALAD OR COOKING,LINOLEIC,(OVER 70%)",884,0,100,0,2,0,0,0,2,0,0,0.577190904784462,34.1,0,1,0,0,1
"337",4511,"OIL,SAFFLOWER,SALAD OR COOKING,HI OLEIC",884,0,100,0,2,0,0,0,2,0,0,0,34.1,0,1,0,0,1
"338",4513,"VEGETABLE OIL,PALM KERNEL",862,0,100,0,2,0,0,0,2,0,0,0,3.81,0,1,0,0,1
"339",4514,"OIL,POPPYSEED",884,0,100,0,2,0,0,0,2,0,0,0.577190904784462,11.4,0,1,0,0,1
"340",4515,"OIL,TOMATOSEED",884,0,100,0,2,0,0,0,2,0,0,0.577190904784462,3.8,0,1,0,0,1
